timestep;aFRR_neg_energy_EUR_MWh
11683800;-1028.99
11684700;-1081.74
11685600;-1083.62
11686500;-1083.14
11687400;-1082.97
11688300;-1083.11
11689200;-990.31
11690100;-1010.89
11691000;-976.92
11691900;-999.18
11692800;-977.99
11693700;-1026.61
11694600;-1039.21
11695500;-1108.98
11696400;-1042.53
11697300;-1114.03
11698200;-1112.89
11699100;-1142.02
11700000;-1078.53
11700900;-1133.63
11701800;-1161.38
11702700;-1068.84
11703600;-994.03
11704500;-993.26
11705400;-993.56
11706300;-985.05
11707200;-983.59
11708100;-982.86
11709000;-982.28
11709900;-1046.05
11710800;-1045.89
11711700;-1041.45
11712600;-1041
11713500;-1130.22
11714400;-1041.43
11715300;-1041.11
11716200;-1040.61
11717100;-1040.59
11718000;-944.13
11718900;-945.82
11719800;-930.38
11720700;-929.61
11721600;-946.54
11722500;-934.35
11723400;-929.58
11724300;-932.71
11725200;-977.87
11726100;-941.12
11727000;-940.2
11727900;-939.95
11728800;-905.58
11729700;-908.99
11730600;-908.32
11731500;-904.64
11732400;-851.16
11733300;-841.8
11734200;-863.33
11735100;-900.11
11736000;-845.71
11736900;-838.88
11737800;-838.7
11738700;-839.62
11739600;-835.89
11740500;-835.77
11741400;-835.55
11742300;-833.27
11743200;-829.25
11744100;-827.7
11745000;-826.6
11745900;-822.81
11746800;-845.17
11747700;-851.34
11748600;-938.03
11749500;-850.43
11750400;-849.46
11751300;-849.71
11752200;-849.8
11753100;-847.91
11754000;-848.12
11754900;-847.32
11755800;-846.82
11756700;-847.94
11757600;-847.23
11758500;-847.82
11759400;-845.57
11760300;-932.49
11761200;-906.16
11762100;-850.65
11763000;-848.81
11763900;-909.72
11764800;-856.88
11765700;-856.33
11766600;-859.6
11767500;-860.87
11768400;-906.59
11769300;-909.24
11770200;-909.14
11771100;-908.46
11772000;-910.66
11772900;-911.26
11773800;-971.26
11774700;-911.36
11775600;-939.34
11776500;-900.07
11777400;-894.76
11778300;-889.86
11779200;-886.03
11780100;-885.69
11781000;-940.33
11781900;-937.53
11782800;-883.62
11783700;-875.91
11784600;-941.24
11785500;-960.07
11786400;-882.93
11787300;-929.22
11788200;-960.27
11789100;-1032.7
11790000;-921.01
11790900;-918.07
11791800;-946.45
11792700;-950.92
11793600;-984.39
11794500;-986.35
11795400;-985.71
11796300;-1060.54
11797200;-974.99
11798100;-973.52
11799000;-963.54
11799900;-1055.45
11800800;-971.71
11801700;-974.34
11802600;-971.72
11803500;-1054.54
11804400;-1018.77
11805300;-1014.23
11806200;-1012.73
11807100;-1095.32
11808000;-1095.84
11808900;-1009.74
11809800;-1008.5
11810700;-1082.65
11811600;-1070.13
11812500;-992.71
11813400;-963.4
11814300;-1069.27
11815200;-912.08
11816100;-952.85
11817000;-954.6
11817900;-953.33
11818800;-928.71
11819700;-908.6
11820600;-902.46
11821500;-892.97
11822400;-888.57
11823300;-882.88
11824200;-878.28
11825100;-870.79
11826000;-865.08
11826900;-857.06
11827800;-854.49
11828700;-849.27
11829600;-843.59
11830500;-842.25
11831400;-839.3
11832300;-835.12
11833200;-860.03
11834100;-862.22
11835000;-867.58
11835900;-862.57
11836800;-860.93
11837700;-861.27
11838600;-861.85
11839500;-830.57
11840400;-858.49
11841300;-857.95
11842200;-858.21
11843100;-858.58
11844000;-862.48
11844900;-860.81
11845800;-862.29
11846700;-861.25
11847600;-791.16
11848500;-813.39
11849400;-813.64
11850300;-814.34
11851200;-818.82
11852100;-826.69
11853000;-831.6
11853900;-831.6
11854800;-836.44
11855700;-854.53
11856600;-854.69
11857500;-854.9
11858400;-856.24
11859300;-857.75
11860200;-857.86
11861100;-857.78
11862000;-2320.27
11862900;-2215.97
11863800;-804.38
11864700;-702.77
11865600;-690.43
11866500;-709.32
11867400;-713.73
11868300;-729.86
11869200;-685.78
11870100;-679.88
11871000;-713.67
11871900;-711.26
11872800;-673.17
11873700;-709.53
11874600;-709.33
11875500;-714.77
11876400;-823.77
11877300;-824.35
11878200;-825
11879100;-824.81
11880000;-823.96
11880900;-825.04
11881800;-824.36
11882700;-823.79
11883600;-824.06
11884500;-824.01
11885400;-823.47
11886300;-823.66
11887200;-823.59
11888100;-823.54
11889000;-803.05
11889900;-801.55
11890800;-916.64
11891700;-874.01
11892600;-868.69
11893500;-911.95
11894400;-912.43
11895300;-944.3
11896200;-950.66
11897100;-951.92
11898000;-954.56
11898900;-957.03
11899800;-917.19
11900700;-916.03
11901600;-926.02
11902500;-895.57
11903400;-894.61
11904300;-893.02
11905200;-778.8
11906100;-760.51
11907000;-757.11
11907900;-752.01
11908800;-749.82
11909700;-749.08
11910600;-748.84
11911500;-747.5
11912400;-745.78
11913300;-742.22
11914200;-742.31
11915100;-764.6
11916000;-766.96
11916900;-762.95
11917800;-763.07
11918700;-760.89
11919600;-672.66
11920500;-673.31
11921400;-673.34
11922300;-671.86
11923200;-669.35
11924100;-675.01
11925000;-671.2
11925900;-668.65
11926800;-666.28
11927700;-666.47
11928600;-666.4
11929500;-646.19
11930400;-665.54
11931300;-666.11
11932200;-666.33
11933100;-666.28
11934000;-811.33
11934900;-814.37
11935800;-814.66
11936700;-814.95
11937600;-816.48
11938500;-819.41
11939400;-819.35
11940300;-819.08
11941200;-864.17
11942100;-867.76
11943000;-867.26
11943900;-867.25
11944800;-883.22
11945700;-886.77
11946600;-905.44
11947500;-911.79
11948400;-806.16
11949300;-813.89
11950200;-808.65
11951100;-803.21
11952000;-763.86
11952900;-800.21
11953800;-797.95
11954700;-794.06
11955600;-800.02
11956500;-800.63
11957400;-800.41
11958300;-797.79
11959200;-796.82
11960100;-796.51
11961000;-796.61
11961900;-795.61
11962800;-827.15
11963700;-828.51
11964600;-827.62
11965500;-826.63
11966400;-825.76
11967300;-825.95
11968200;-826.17
11969100;-825.77
11970000;-825.49
11970900;-824.67
11971800;-824.56
11972700;-824.31
11973600;-824.04
11974500;-823.58
11975400;-822.82
11976300;-822.91
11977200;-877.08
11978100;-875.11
11979000;-884.36
11979900;-883.15
11980800;-884.56
11981700;-886.4
11982600;-877.73
11983500;-875.46
11984400;-876.87
11985300;-879.77
11986200;-879.37
11987100;-879.68
11988000;-844.6
11988900;-847
11989800;-847.24
11990700;-881.27
11991600;-814.01
11992500;-817.1
11993400;-812.87
11994300;-813.03
11995200;-810.06
11996100;-811.02
11997000;-842.78
11997900;-809.37
11998800;-806.66
11999700;-805.7
12000600;-805.98
12001500;-803.45
12002400;-800.78
12003300;-800.62
12004200;-799.64
12005100;-797.05
12006000;-628.71
12006900;-614.07
12007800;-615.84
12008700;-613.78
12009600;-611.66
12010500;-611.4
12011400;-610.83
12012300;-608.08
12013200;-604.32
12014100;-603.71
12015000;-603.86
12015900;-603.39
12016800;-603.15
12017700;-603.89
12018600;-603.84
12019500;-602.33
12020400;-660.18
12021300;-673.81
12022200;-673.28
12023100;-674.04
12024000;-674.63
12024900;-677.16
12025800;-677.53
12026700;-678.34
12027600;-718.23
12028500;-728.78
12029400;-730.25
12030300;-694.15
12031200;-690.29
12032100;-705.26
12033000;-751.51
12033900;-766.78
12034800;-765.07
12035700;-786.48
12036600;-780.89
12037500;-799.62
12038400;-795.35
12039300;-795.54
12040200;-793.01
12041100;-790.32
12042000;-785.46
12042900;-786.61
12043800;-784.88
12044700;-783.04
12045600;-783.02
12046500;-782.7
12047400;-782.58
12048300;-781.01
12049200;-833.69
12050100;-904.62
12051000;-905.96
12051900;-905.4
12052800;-904.54
12053700;-904.86
12054600;-904.58
12055500;-908.01
12056400;-907.98
12057300;-904.3
12058200;-907.48
12059100;-907.81
12060000;-905.62
12060900;-905.6
12061800;-907.82
12062700;-912.52
12063600;-864.45
12064500;-868.27
12065400;-867.99
12066300;-868.41
12067200;-869.98
12068100;-872.16
12069000;-871.91
12069900;-872.29
12070800;-875.69
12071700;-877.89
12072600;-878.29
12073500;-879.26
12074400;-844.76
12075300;-848.95
12076200;-840.19
12077100;-839.9
12078000;-719.2
12078900;-708.76
12079800;-696.87
12080700;-686.21
12081600;-679.82
12082500;-679.54
12083400;-678.76
12084300;-676.64
12085200;-673.52
12086100;-673.46
12087000;-674.25
12087900;-670.04
12088800;-668.56
12089700;-667.76
12090600;-667.2
12091500;-665.22
12092400;-791.31
12093300;-795.07
12094200;-795.67
12095100;-790.02
12096000;-789
12096900;-788.89
12097800;-788.75
12098700;-785.26
12099600;-783.74
12100500;-783.63
12101400;-783.57
12102300;-783.32
12103200;-784.04
12104100;-783.84
12105000;-783.76
12105900;-783.66
12106800;-712.17
12107700;-689.65
12108600;-687.19
12109500;-680.79
12110400;-677.95
12111300;-681.16
12112200;-679.2
12113100;-677.42
12114000;-712.11
12114900;-717.05
12115800;-716.2
12116700;-713.65
12117600;-709.12
12118500;-789.15
12119400;-809.88
12120300;-731.53
12121200;-754.58
12122100;-816.94
12123000;-818.84
12123900;-833.05
12124800;-833.19
12125700;-833.83
12126600;-914
12127500;-833.18
12128400;-831.13
12129300;-815.05
12130200;-813.21
12131100;-812.52
12132000;-797.89
12132900;-790.44
12133800;-804
12134700;-882.31
12135600;-868.88
12136500;-895.63
12137400;-911.49
12138300;-909.13
12139200;-901.05
12140100;-898.65
12141000;-901.38
12141900;-898.36
12142800;-903.76
12143700;-904.47
12144600;-903.48
12145500;-981.8
12146400;-902.67
12147300;-902
12148200;-920.17
12149100;-923.74
12150000;-807.73
12150900;-757.1
12151800;-758.03
12152700;-828.74
12153600;-778.69
12154500;-756.8
12155400;-770.09
12156300;-839.63
12157200;-777.93
12158100;-776.46
12159000;-769.92
12159900;-836
12160800;-744.3
12161700;-739.01
12162600;-742.86
12163500;-740.69
12164400;-664.61
12165300;-714.35
12166200;-660.02
12167100;-699.72
12168000;-706.97
12168900;-707.02
12169800;-707.57
12170700;-706.88
12171600;-708.67
12172500;-709.84
12173400;-710.07
12174300;-706.53
12175200;-706.65
12176100;-705.98
12177000;-703.25
12177900;-685.41
12178800;-802.27
12179700;-792.14
12180600;-792.97
12181500;-790.96
12182400;-789.13
12183300;-789.37
12184200;-789.23
12185100;-788.01
12186000;-786.08
12186900;-786.06
12187800;-785.77
12188700;-785.86
12189600;-784.88
12190500;-784.6
12191400;-784.41
12192300;-784.52
12193200;-796.88
12194100;-774.73
12195000;-775.66
12195900;-776.39
12196800;-779.54
12197700;-782.43
12198600;-782.38
12199500;-782
12200400;-823.37
12201300;-828.74
12202200;-828.11
12203100;-814.43
12204000;-814.43
12204900;-816.59
12205800;-816.33
12206700;-813.85
12207600;-898.9
12208500;-976.73
12209400;-1021.04
12210300;-944.29
12211200;-937.47
12212100;-937.19
12213000;-936.74
12213900;-932.49
12214800;-918.83
12215700;-918.63
12216600;-918.44
12217500;-910.43
12218400;-889.2
12219300;-891.61
12220200;-1038.41
12221100;-1002.72
12222000;-1088.34
12222900;-1078.64
12223800;-1078.77
12224700;-1080.34
12225600;-1078.82
12226500;-1078.69
12227400;-1079.15
12228300;-1077.83
12229200;-1078.13
12230100;-1077.94
12231000;-1077.21
12231900;-1074.77
12232800;-1162.84
12233700;-1078.06
12234600;-1066.91
12235500;-1148.08
12236400;-941.76
12237300;-870.2
12238200;-892.81
12239100;-938.68
12240000;-932.59
12240900;-1812.54
12241800;-928.88
12242700;-941.28
12243600;-2045.72
12244500;-969.62
12245400;-920.86
12246300;-966.74
12247200;-912.39
12248100;-957.55
12249000;-913.85
12249900;-954.12
12250800;-849.48
12251700;-890.95
12252600;-942.31
12253500;-863.24
12254400;-930.51
12255300;-889.46
12256200;-943.97
12257100;-907.61
12258000;-886.23
12258900;-870.68
12259800;-873.14
12260700;-867.89
12261600;-914.59
12262500;-865.04
12263400;-860.13
12264300;-889.04
12265200;-876.87
12266100;-900.87
12267000;-901.29
12267900;-900.11
12268800;-900.1
12269700;-900.68
12270600;-900.83
12271500;-899.54
12272400;-900.64
12273300;-900.77
12274200;-979.51
12275100;-901.91
12276000;-900.47
12276900;-899.08
12277800;-900.88
12278700;-980.94
12279600;-971.49
12280500;-962.73
12281400;-960.35
12282300;-1021.89
12283200;-956.95
12284100;-955.16
12285000;-956.2
12285900;-954.48
12286800;-1002.25
12287700;-1010.36
12288600;-1010.36
12289500;-1009.75
12290400;-1012.38
12291300;-943.81
12292200;-939.19
12293100;-990.33
12294000;-978.72
12294900;-977.38
12295800;-976.18
12296700;-971.58
12297600;-969.15
12298500;-969.46
12299400;-969.75
12300300;-964.49
12301200;-950.54
12302100;-956.64
12303000;-954.13
12303900;-952.01
12304800;-947.7
12305700;-945.83
12306600;-946.23
12307500;-950.11
12308400;-869.62
12309300;-851.32
12310200;-846.35
12311100;-845.11
12312000;-845.12
12312900;-849.21
12313800;-851.7
12314700;-874.58
12315600;-880.62
12316500;-866.77
12317400;-856.43
12318300;-856.15
12319200;-876.08
12320100;-873.2
12321000;-862.36
12321900;-857.03
12322800;-768.49
12323700;-753.66
12324600;-690.71
12325500;-763.1
12326400;-752.06
12327300;-694.94
12328200;-714
12329100;-807.8
12330000;-810.85
12330900;-825.56
12331800;-830.05
12332700;-858.5
12333600;-807.4
12334500;-767.82
12335400;-757.39
12336300;-750.74
12337200;-937.19
12338100;-940.52
12339000;-868.08
12339900;-858.97
12340800;-857.3
12341700;-858.6
12342600;-859.12
12343500;-842.57
12344400;-849.41
12345300;-853.61
12346200;-836.24
12347100;-863.05
12348000;-821.14
12348900;-819.3
12349800;-821.54
12350700;-820.24
12351600;-678.57
12352500;-680.42
12353400;-681.51
12354300;-678.67
12355200;-677.76
12356100;-678.35
12357000;-678.64
12357900;-677.15
12358800;-676.77
12359700;-677.32
12360600;-677.41
12361500;-676.68
12362400;-676.7
12363300;-652.64
12364200;-652.32
12365100;-723.1
12366000;-812.02
12366900;-813.16
12367800;-811.78
12368700;-812.17
12369600;-777.67
12370500;-775.7
12371400;-774.23
12372300;-774.95
12373200;-792.35
12374100;-809.93
12375000;-809.57
12375900;-808.31
12376800;-834.68
12377700;-833.54
12378600;-836.01
12379500;-832.27
12380400;-753.62
12381300;-690.94
12382200;-679.17
12383100;-697.27
12384000;-700.1
12384900;-697.06
12385800;-697.29
12386700;-692.19
12387600;-670.22
12388500;-669.97
12389400;-670.02
12390300;-687.27
12391200;-690.64
12392100;-697.96
12393000;-708.12
12393900;-760.23
12394800;-674.39
12395700;-679.88
12396600;-703.74
12397500;-712.34
12398400;-696.21
12399300;-705.29
12400200;-706.72
12401100;-705.55
12402000;-759.92
12402900;-725.28
12403800;-730.81
12404700;-777.95
12405600;-775.35
12406500;-873.34
12407400;-832.99
12408300;-822.34
12409200;-1086.81
12410100;-1053.69
12411000;-1044.51
12411900;-1131.39
12412800;-1180.55
12413700;-1020.75
12414600;-1082.2
12415500;-1136.69
12416400;-1073.23
12417300;-1084.74
12418200;-2170.96
12419100;-998.02
12420000;-966.1
12420900;-963.82
12421800;-963.31
12422700;-961.56
12423600;-992.11
12424500;-946.79
12425400;-939.48
12426300;-932.36
12427200;-927.54
12428100;-925.76
12429000;-924.43
12429900;-922.18
12430800;-918.61
12431700;-1931.75
12432600;-949.51
12433500;-901.42
12434400;-2688.14
12435300;-883.8
12436200;-926.69
12437100;-1723.94
12438000;-671.34
12438900;-1167.63
12439800;-1168.12
12440700;-702.07
12441600;-703.85
12442500;-703.52
12443400;-704.49
12444300;-702.81
12445200;-703.03
12446100;-703
12447000;-688.42
12447900;-703.48
12448800;-703.61
12449700;-704.01
12450600;-703.74
12451500;-704.31
12452400;-751.67
12453300;-753.59
12454200;-753.04
12455100;-753.65
12456000;-743.18
12456900;-744.79
12457800;-744.54
12458700;-723.4
12459600;-732.93
12460500;-765.88
12461400;-793.22
12462300;-793.02
12463200;-792.35
12464100;-831.15
12465000;-829.51
12465900;-835.97
12466800;-789.15
12467700;-795.14
12468600;-868.88
12469500;-866.95
12470400;-858.3
12471300;-858
12472200;-860.2
12473100;-850.25
12474000;-784.18
12474900;-777.07
12475800;-786.52
12476700;-787.37
12477600;-773.76
12478500;-1196.59
12479400;-1291.93
12480300;-1213.15
12481200;-956.72
12482100;-765.34
12483000;-765.13
12483900;-760.51
12484800;-776.38
12485700;-778.83
12486600;-760.52
12487500;-759.34
12488400;-758.86
12489300;-761.81
12490200;-756.46
12491100;-755.91
12492000;-752.15
12492900;-751.25
12493800;-750.22
12494700;-749.82
12495600;-705.12
12496500;-692.82
12497400;-691.46
12498300;-689.46
12499200;-693.82
12500100;-699.89
12501000;-700.62
12501900;-700.66
12502800;-697.04
12503700;-700.09
12504600;-709.32
12505500;-711.16
12506400;-676.49
12507300;-675.9
12508200;-673.99
12509100;-661.08
12510000;-804.57
12510900;-803.01
12511800;-804.26
12512700;-805.59
12513600;-810.73
12514500;-812.09
12515400;-817.31
12516300;-815.5
12517200;-811.44
12518100;-805.32
12519000;-796.56
12519900;-807.24
12520800;-804.23
12521700;-769.08
12522600;-766.03
12523500;-763.93
12524400;-765.47
12525300;-716.71
12526200;-704.8
12527100;-714.65
12528000;-712.07
12528900;-733.06
12529800;-716.01
12530700;-716.04
12531600;-719
12532500;-731.31
12533400;-747.02
12534300;-750.96
12535200;-742.42
12536100;-749.22
12537000;-749.03
12537900;-749.76
12538800;-633.3
12539700;-611.24
12540600;-610.83
12541500;-617.03
12542400;-637.28
12543300;-641.12
12544200;-641.09
12545100;-610.2
12546000;-626.5
12546900;-691.19
12547800;-695.36
12548700;-695.14
12549600;-691.69
12550500;-714.52
12551400;-728.23
12552300;-729.82
12553200;-682.45
12554100;-679.73
12555000;-694.41
12555900;-696.07
12556800;-698.45
12557700;-689.95
12558600;-687.56
12559500;-680.59
12560400;-678.58
12561300;-676.24
12562200;-675.21
12563100;-673.85
12564000;-683.12
12564900;-684.5
12565800;-684.92
12566700;-682.91
12567600;-839.73
12568500;-876.03
12569400;-875.22
12570300;-875.79
12571200;-875.41
12572100;-873.28
12573000;-872.76
12573900;-874.24
12574800;-873.17
12575700;-873.64
12576600;-873.41
12577500;-873.12
12578400;-873.02
12579300;-873.09
12580200;-871.76
12581100;-871.25
12582000;-952.57
12582900;-956.13
12583800;-954.81
12584700;-897.08
12585600;-1007.7
12586500;-961.11
12587400;-888.53
12588300;-888.61
12589200;-890.93
12590100;-895.45
12591000;-894.53
12591900;-894.76
12592800;-860.22
12593700;-861.63
12594600;-861.37
12595500;-822.84
12596400;-736.59
12597300;-683.59
12598200;-677.76
12599100;-665
12600000;-660.88
12600900;-657.4
12601800;-655.57
12602700;-647.78
12603600;-644.89
12604500;-644.69
12605400;-644.79
12606300;-641.96
12607200;-639.28
12608100;-652.57
12609000;-657.31
12609900;-644.53
12610800;-657.2
12611700;-619.95
12612600;-620.28
12613500;-652.6
12614400;-619.15
12615300;-651.77
12616200;-627.01
12617100;-627.62
12618000;-613.86
12618900;-624.52
12619800;-630.12
12620700;-626.6
12621600;-623.01
12622500;-646.79
12623400;-648.56
12624300;-646.45
12625200;-741.92
12626100;-769
12627000;-773.03
12627900;-772.26
12628800;-745.06
12629700;-770.91
12630600;-745.97
12631500;-770.9
12632400;-792.79
12633300;-812.91
12634200;-843.41
12635100;-848.14
12636000;-830.41
12636900;-856.28
12637800;-891.86
12638700;-888.28
12639600;-824.24
12640500;-826.91
12641400;-827.75
12642300;-830.13
12643200;-825.35
12644100;-825.83
12645000;-826.44
12645900;-875.12
12646800;-855.04
12647700;-857.6
12648600;-854.37
12649500;-852.49
12650400;-851.11
12651300;-848.98
12652200;-849.63
12653100;-848.44
12654000;-790.65
12654900;-839.16
12655800;-842.99
12656700;-843.25
12657600;-842.66
12658500;-842.97
12659400;-843.34
12660300;-842.2
12661200;-842.32
12662100;-842.33
12663000;-842.94
12663900;-874.25
12664800;-842.49
12665700;-841.41
12666600;-844.93
12667500;-841.02
12668400;-942.09
12669300;-943.64
12670200;-948.88
12671100;-949.15
12672000;-974.36
12672900;-978.81
12673800;-979.37
12674700;-982.12
12675600;-987.24
12676500;-988.72
12677400;-979.73
12678300;-984.54
12679200;-893.61
12680100;-934.31
12681000;-894.33
12681900;-887.67
12682800;-1545.03
12683700;-933.36
12684600;-805.23
12685500;-775.16
12686400;-764.58
12687300;-759.13
12688200;-756.7
12689100;-751.71
12690000;-747.64
12690900;-745.99
12691800;-745.47
12692700;-741.56
12693600;-783.49
12694500;-773.28
