timestep;Wetterdaten.Mittlere Aussentemperatur (Tamb) [°C];Wetterdaten.Normale Direktstrahlung  (Bn) [W/m²];Wetterdaten.Diffusstrahlung, Jahressumme (Dh) [W/m²];Wetterdaten.Globalstrahlung, Jahressumme (Gh) [W/m²];Wetterdaten.Wärmestrahlung (Lh) [W/m²];Wetterdaten.Windgeschwindigkeit (Vwnd) [m/s];Kollektor.Mitteltemperatur [°C];Kollektor.Durchsatz [l/h];Kollektor.Wärmeverlust (Qhl) [W];Kollektor.Einstrahlung in Kollektorebene (Esol) [W];Kollektor.Kollektorfeldertrag (Qsol) [W];Kollektor.Betriebstemperatur [°C];Kollektor.Austrittstemperatur [°C];Rohr 6.Temperatur [°C];Rohr 6.Wärmekapazität des Fluids [J/(l*K)];Rohr 16.Temperatur [°C];Rohr 16.Wärmekapazität des Fluids [J/(l*K)];Kollektor.Diffusstrahlung nach IAM [W];Kollektor.Globalstrahlung nach IAM  [W];Kollektor.Direktstrahlung nach IAM [W];Kollektor.Einstrahlung auf Kollektor [W/m²]
15440400;31,2;536,713;136,0;370,0;386,0;1,9;16,747466666666664;66,59999999999998;311,78420000000006;1049,249;737,4643833333334;16,747466666666664;20,7242;10,0;4200,638400000001;20,7242;4203,1793;392,089;665,1120000000001;273,023;149,8
15444000;28,8;454,665;97,0;221,0;378,0;2,1;13,806308333333334;66,59999999999998;-99,96365;335,799;435,7625833333333;13,806308333333334;16,16476666666667;10,0;4200,638400000001;16,16483333333333;4202,139666666666;256,119;256,119;0,0;57,684
15447600;26,5;252,979;42,0;68,0;373,0;2,0;12,515191666666666;66,59999999999998;-175,69618333333332;129,20799999999997;304,90461666666664;12,515191666666666;14,172775000000001;10,0;4200,638400000001;14,172791666666667;4201,689850000001;117,03199999999998;117,03199999999998;0,0;26,359
15451200;23,4;0,0;0,0;0,0;366,0;1,5;11,603691666666665;66,59999999999998;-190,14632500000002;0,0;190,14632500000002;11,603691666666665;12,635741666666666;10,0;4200,7068;12,635808333333332;4201,312;0,0;0,0;0,0;0,0
15454800;22,0;0,0;0,0;0,0;358,0;1,5;11,492625000000002;66,6;-169,99623333333332;0,0;169,99623333333332;11,492625000000002;12,184358333333332;10,0;4200,855;12,184358333333332;4201,3082;0,0;0,0;0,0;0,0
15458400;20,5;0,0;0,0;0,0;352,0;1,4;11,390799999999999;66,6;-150,3384;0,0;150,3384;11,390799999999999;11,963424999999999;10,0;4200,855;11,963624999999999;4201,1258;0,0;0,0;0,0;0,0
15462000;19,6;0,0;0,0;0,0;346,0;1,9;11,265991666666668;66,6;-135,64955833333335;0,0;135,64955833333335;11,265991666666668;11,777066666666665;10,0;4200,855;11,777066666666665;4201,1144;0,0;0,0;0,0;0,0
15465600;18,5;0,0;0,0;0,0;345,0;1,3;11,131625;66,6;-121,54708333333333;0,0;121,54708333333333;11,131625;11,590900000000001;10,0;4200,855;11,590700000000002;4201,084;0,0;0,0;0,0;0,0
15469200;17,9;0,0;0,0;0,0;342,0;1,0;11,045066666666665;66,6;-114,4544;0,0;114,4544;11,045066666666665;11,488349999999999;10,0;4200,855;11,488150000000001;4201,084;0,0;0,0;0,0;0,0
15472800;17,6;0,0;0,0;0,0;340,0;0,8;10,979491666666668;66,6;-106,19769166666667;0,0;106,19769166666667;10,979491666666668;11,385725000000003;10,0;4200,855;11,386125000000002;4201,084;0,0;0,0;0,0;0,0
15476400;16,7;0,0;0,0;0,0;341,0;1,1;10,91624166666667;66,6;-102,87256666666667;0,0;102,87256666666667;10,91624166666667;11,325974999999998;10,0;4200,855;11,326258333333334;4201,084;0,0;0,0;0,0;0,0
15480000;17,3;0,0;6,0;6,0;340,0;0,9;11,076108333333336;66,6;-112,66480000000001;23,402000000000005;136,06676666666667;11,076108333333336;11,691508333333333;10,0;4200,855;11,691358333333334;4201,1068000000005;21,363999999999997;21,363999999999997;0,0;4,812
15483600;19,1;198,817;26,0;51,0;346,0;1,3;11,32745;66,59999999999998;-119,23728333333332;68,934;188,17134999999996;11,32745;12,364583333333334;10,0;4200,855;12,364583333333334;4201,3081999999995;62,04;62,04;0,0;13,973
15487200;20,1;615,217;37,0;218,0;352,0;0,8;11,68855;66,59999999999998;0,25511666666666677;242,99300000000002;242,73808333333335;11,68855;13,027933333333333;10,0;4200,8094;13,028066666666664;4201,449416666666;109,62699999999998;113,814;4,187;25,633999999999997
15490800;21,5;383,329;53,0;228,0;357,0;1,7;13,007066666666667;66,59999999999998;188,76381666666666;646,4360000000001;457,67179166666665;13,007066666666667;15,541525000000002;10,0;4200,8094;15,541391666666668;4201,995083333333;146,59600000000003;397,34099999999995;250,745;89,491
15494400;21,9;0,0;152,0;152,0;373,0;2,4;13,835175;66,59999999999998;27,274458333333335;568,515;541,2406416666666;13,835175;16,81665;10,0;4200,855;16,816599999999998;4202,253733333334;518,833;518,833;0,0;116,85399999999998
15498000;21,8;6,816999999999999;205,0;210,0;386,0;3,6;15,034583333333334;66,59999999999998;94,50525;825,6190000000001;731,1131916666667;15,034583333333334;19,07255;10,0;4200,855;19,07241666666667;4202,825199999999;737,3609999999999;757,075;19,714;170,512
15501600;24,9;24,092;239,0;259,0;396,0;3,9;16,3273;66,59999999999998;159,08558333333332;1051,274;892,1877916666666;16,3273;21,242208333333338;10,0;4200,855;21,242208333333338;4203,354666666666;891,927;978,142;86,215;220,302
15505200;23,2;0,0;174,0;174,0;400,0;2,8;14,721000000000002;66,59999999999998;90,20345833333333;649,0850000000002;558,8813416666667;14,721000000000002;17,75405;10,0;4200,855;17,753999999999998;4202,520533333333;592,3409999999999;592,3409999999999;0,0;133,41
15508800;17,8;0,0;138,0;138,0;388,0;3,9;13,510358333333334;66,59999999999998;71,20101666666666;524,322;453,12125;13,510358333333334;15,989883333333333;10,0;4200,855;15,98995;4202,082583333334;478,55;478,55;0,0;107,78199999999998
15512400;18,9;0,0;138,0;138,0;379,0;3,0;13,497633333333333;66,59999999999998;46,525508333333335;526,382;479,85656666666665;13,497633333333333;16,136225;10,0;4200,855;16,136225;4202,1813833333335;480,445;480,445;0,0;108,20799999999998
15516000;20,7;0,0;186,0;186,0;385,0;2,7;14,23775;66,59999999999998;94,26734166666667;695,0970000000001;600,829475;14,23775;17,548491666666667;10,0;4200,855;17,548375;4202,478766666667;634,345;634,345;0,0;142,871
15519600;20,5;48,718;192,0;227,0;383,0;2,7;15,202391666666667;66,59999999999998;165,04169166666668;903,949;738,9068916666665;15,202391666666667;19,275266666666663;10,0;4200,855;19,275216666666665;4202,886266666666;700,3259999999999;836,078;135,753;188,30600000000004
15523200;20,7;170,166;123,0;223,0;383,0;2,2;14,957841666666667;66,59999999999998;179,43869166666667;831,477;652,0383166666667;14,957841666666667;18,530525;10,0;4200,855;18,530725;4202,687833333333;430,55600000000004;724,035;293,479;163,07100000000003
15526800;20,2;57,352;108,0;133,0;386,0;1,5;13,497491666666667;66,59999999999998;55,445283333333336;473,495;418,049425;13,497491666666667;15,7699;10,0;4200,855;15,7699;4202,0635999999995;368,652;398,037;29,386;89,64800000000001
15530400;19,9;0,0;32,0;32,0;388,0;2,2;11,985616666666667;66,59999999999998;-94,20194166666667;124,82699999999998;219,02924166666668;11,985616666666667;13,1674;10,0;4200,855;13,167433333333333;4201,4493999999995;113,957;113,957;0,0;25,666
15534000;19,5;0,0;8,0;8,0;387,0;1,0;11,285666666666666;66,59999999999998;-126,022675;31,196;157,2188416666667;11,285666666666666;12,141466666666668;10,0;4200,855;12,141466666666668;4201,3081999999995;28,48;28,48;0,0;6,414
15537600;19,0;0,0;0,0;0,0;377,0;1,2;11,033491666666666;66,59999999999998;-133,91591666666667;0,0;133,91591666666667;11,033491666666666;11,766158333333333;10,0;4200,855;11,766158333333333;4201,084;0,0;0,0;0,0;0,0
15541200;18,7;0,0;0,0;0,0;375,0;1,8;11,105233333333333;66,6;-131,38878333333332;0,0;131,38878333333332;11,105233333333333;11,665158333333332;10,0;4200,672600000001;11,665208333333334;4201,084;0,0;0,0;0,0;0,0
15544800;18,6;0,0;0,0;0,0;373,0;2,3;11,106799999999998;66,6;-120,47879166666667;0,0;120,47879166666667;11,106799999999998;11,570683333333333;10,0;4200,672600000001;11,570683333333333;4201,084;0,0;0,0;0,0;0,0
15548400;17,2;0,0;0,0;0,0;371,0;2,3;10,976458333333333;66,6;-103,61289166666666;0,0;103,61289166666666;10,976458333333333;11,361566666666667;10,0;4200,672600000001;11,361566666666667;4201,084;0,0;0,0;0,0;0,0
15552000;16,5;0,0;0,0;0,0;376,0;2,7;10,878858333333334;66,6;-94,73885833333335;0,0;94,73885833333335;10,878858333333334;11,238566666666667;10,0;4200,672600000001;11,238766666666669;4201,084;0,0;0,0;0,0;0,0
15555600;15,9;0,0;0,0;0,0;373,0;3,4;10,807866666666667;66,6;-88,03095833333333;0,0;88,03095833333333;10,807866666666667;11,1466;10,0;4200,672600000001;11,146799999999999;4201,080183333333;0,0;0,0;0,0;0,0
15559200;15,6;0,0;0,0;0,0;361,0;3,0;10,743841666666667;66,6;-79,61735;0,0;79,61735;10,743841666666667;11,043391666666666;10,0;4200,672600000001;11,043441666666666;4200,988583333333;0,0;0,0;0,0;0,0
15562800;14,8;0,0;0,0;0,0;359,0;2,7;10,651766666666667;66,6;-68,95166666666667;0,0;68,95166666666667;10,651766666666667;10,906974999999997;10,0;4200,672600000001;10,906974999999997;4200,896983333332;0,0;0,0;0,0;0,0
15566400;14,3;0,0;5,0;5,0;361,0;2,4;10,646733333333335;66,6;-55,391916666666674;19,5;74,89170833333334;10,646733333333335;10,957074999999998;10,0;4200,672600000001;10,957074999999998;4200,896983333332;17,802;17,802;0,0;4,009000000000001
15570000;13,9;32,209;44,0;48,0;359,0;2,6;11,077666666666667;66,59999999999998;-1,0792999999999997;163,698;164,77716666666666;11,077666666666667;11,990191666666668;10,0;4200,638400000001;11,990124999999999;4201,220783333333;149,28199999999998;149,28199999999998;0,0;33,622
15573600;13,9;0,0;70,0;70,0;364,0;2,4;11,616666666666667;66,59999999999998;31,62111666666667;269,945;238,32388333333333;11,616666666666667;12,933725;10,0;4200,638400000001;12,933791666666668;4201,4036166666665;246,412;246,412;0,0;55,49799999999999
15577200;14,9;26,356;163,0;175,0;364,0;2,5;13,047433333333332;66,59999999999998;176,93578333333332;644,2940000000001;467,35835833333334;13,047433333333332;15,636858333333334;10,0;4200,638400000001;15,636858333333334;4202,02175;538,994;556,141;17,147;125,257
15580800;15,5;14,876;210,0;219,0;360,0;3,2;14,269733333333331;66,59999999999998;235,18440833333332;849,9610000000001;614,7765333333333;14,269733333333331;17,66091666666667;10,0;4200,638400000001;17,66091666666667;4202,478766666667;744,055;772,2120000000001;28,157000000000004;173,922
15584400;15,2;0,0;146,0;146,0;366,0;1,4;13,449300000000001;66,59999999999998;125,58443333333334;551,822;426,2372666666667;13,449300000000001;15,77365;10,0;4200,638400000001;15,773716666666669;4202,052199999999;503,634;503,634;0,0;113,431
15588000;16,4;16,88;276,0;290,0;364,0;1,4;15,557175;66,59999999999998;305,80031666666673;1156,994;851,1932166666667;15,557175;20,274500000000003;10,0;4200,7068;20,274633333333334;4203,101208333333;1007,512;1067,9139999999998;60,401999999999994;240,52099999999996
15591600;17,8;128,214;342,0;456,0;354,0;2,6;19,481808333333333;66,59999999999998;542,1016583333333;1964,5860000000002;1422,4839749999999;19,481808333333333;27,359683333333333;10,0;4200,8398;27,359683333333333;4204,685908333333;1362,391;1876,165;513,775;422,56
15595200;18,2;193,888;336,0;512,0;347,0;3,5;21,7094;66,59999999999998;632,5552500000001;2278,256;1645,7006833333332;21,7094;30,787275;10,0;4200,8094;30,787225;4205,468883333334;1402,602;2206,492;803,89;496,9580000000001
15598800;19,1;169,697;319,0;469,0;350,0;3,6;21,126324999999998;66,59999999999998;561,92975;2030,2049999999997;1468,2748499999998;21,126324999999998;29,185325;10,0;4200,8094;29,18525833333333;4205,122116666666;1269,596;1943,0990000000002;673,5029999999999;437,635
15602400;20,2;439,39;233,0;593,0;358,0;3,1;23,268216666666667;66,59999999999998;715,6523000000001;2609,984;1894,3315666666665;23,268216666666667;33,734300000000005;10,0;4200,855;33,734175;4206,1243;981,7089999999998;2522,98;1541,271;568,2390000000001
15606000;20,5;190,74000000000004;257,0;394,0;364,0;2,0;19,814533333333337;66,59999999999998;448,5251416666667;1607,6700000000003;1159,1450416666667;19,814533333333337;26,11484166666667;10,0;4200,855;26,114775;4204,440316666667;976,8;1509,05;532,25;339,876
15609600;19,3;68,083;203,0;243,0;368,0;1,7;15,975808333333333;66,59999999999998;236,95532500000002;929,053;692,09775;15,975808333333333;19,728608333333334;10,0;4200,855;19,72854166666667;4202,977599999999;712,6660000000002;830,4509999999999;117,784;187,038
15613200;19,2;11,475;125,0;130,0;370,0;1,0;13,657841666666666;66,59999999999998;67,21716666666666;493,979;426,7620333333333;13,657841666666666;15,97245;10,0;4200,855;15,97245;4202,0902;434,89399999999995;440,815;5,920999999999999;99,28300000000002
15616800;18,6;14,687;76,0;80,0;376,0;0,9;12,482999999999999;66,59999999999998;-11,392533333333333;292,984;304,37666666666667;12,482999999999999;14,140774999999998;10,0;4200,855;14,140841666666667;4201,689850000001;265,785;265,785;0,0;59,862
15620400;18,2;0,0;23,0;23,0;374,0;1,0;11,4855;66,59999999999998;-76,48306666666667;89,72;166,20270833333333;11,4855;12,382841666666666;10,0;4200,855;12,382841666666666;4201,312;81,90699999999998;81,90699999999998;0,0;18,447
15624000;17,0;0,0;0,0;0,0;366,0;0,6;10,863416666666668;66,59999999999998;-100,75636666666666;0,0;100,75636666666666;10,863416666666668;11,409775;10,0;4200,855;11,409775;4201,084;0,0;0,0;0,0;0,0
15627600;16,5;0,0;0,0;0,0;362,0;2,6;10,83015;66,6;-96,92744166666668;0,0;96,92744166666668;10,83015;11,235216666666666;10,0;4200,855;11,23585;4201,080183333333;0,0;0,0;0,0;0,0
15631200;16,2;0,0;0,0;0,0;362,0;1,9;10,804791666666667;66,6;-87,15697500000002;0,0;87,15697500000002;10,804791666666667;11,138133333333332;10,0;4200,855;11,138133333333332;4201,080183333333;0,0;0,0;0,0;0,0
15634800;15,4;0,0;0,0;0,0;354,0;1,2;10,691408333333333;66,6;-70,14020833333332;0,0;70,14020833333332;10,691408333333333;10,93645;10,0;4200,855;10,93645;4200,885533333333;0,0;0,0;0,0;0,0
15638400;14,0;0,0;0,0;0,0;334,0;0,8;10,527125;66,6;-50,81539166666667;0,0;50,81539166666667;10,527125;10,690291666666667;10,0;4200,855;10,690291666666667;4200,855;0,0;0,0;0,0;0,0
15642000;12,9;0,0;0,0;0,0;329,0;0,5;10,409275000000003;66,6;-42,75394999999999;0,0;42,75394999999999;10,409275000000003;10,564308333333331;10,0;4200,855;10,564708333333332;4200,855;0,0;0,0;0,0;0,0
15645600;13,0;0,0;0,0;0,0;318,0;0,8;10,380633333333334;66,6;-41,14366666666667;0,0;41,14366666666667;10,380633333333334;10,537483333333332;10,0;4200,855;10,537683333333332;4200,855;0,0;0,0;0,0;0,0
15649200;12,5;0,0;0,0;0,0;320,0;1,6;10,338383333333333;66,6;-36,420225;0,0;36,420225;10,338383333333333;10,476283333333331;10,0;4200,855;10,476083333333332;4200,855;0,0;0,0;0,0;0,0
15652800;12,4;0,0;2,0;2,0;330,0;1,4;10,347275;66,6;-32,99343333333333;7,799;40,79173333333334;10,347275;10,518808333333336;10,0;4200,855;10,518808333333336;4200,855;7,119999999999998;7,119999999999998;0,0;1,6040000000000003
15656400;12,4;8,161;34,0;35,0;327,0;1,3;10,806533333333334;66,59999999999998;2,7182833333333334;132,791;130,07265;10,806533333333334;11,529891666666666;10,0;4200,855;11,529891666666666;4201,0801833333335;121,20199999999998;121,20199999999998;0,0;27,298
15660000;13,5;34,312;99,0;109,0;325,0;1,6;11,846591666666665;66,59999999999998;73,64658333333334;362,5199999999999;288,873625;11,846591666666665;13,449441666666669;10,0;4200,855;13,449549999999999;4201,518116666666;322,785;322,991;0,20599999999999996;72,74599999999998
15663600;14,8;30,836;160,0;174,0;332,0;2,0;13,088933333333335;66,59999999999998;178,9027583333333;638,971;460,0688166666666;13,088933333333335;15,632975000000002;10,0;4200,855;15,632925;4202,0236583333335;530,135;550,09;19,955;123,894
15667200;15,5;23,184;213,0;227,0;338,0;1,8;14,4664;66,59999999999998;225,0966333333333;880,09;654,9933666666667;14,4664;18,085900000000002;10,0;4200,855;18,085966666666668;4202,6118166666665;755,0090000000001;798,8180000000001;43,809000000000005;179,914
15670800;18,0;246,064;293,0;473,0;340,0;2,7;19,086408333333335;66,59999999999998;538,9720416666667;1948,4970000000003;1409,5244333333333;19,086408333333335;26,909883333333333;10,0;4200,855;26,90983333333333;4204,600299999999;1124,5100000000002;1835,4319999999998;710,922;413,386
15674400;19,2;265,52;327,0;547,0;335,0;3,5;21,816558333333333;66,59999999999998;704,3398083333334;2366,505;1662,1658833333333;21,816558333333333;30,982791666666667;10,0;4200,855;30,982725000000002;4205,514683333333;1317,41;2267,495;950,0860000000001;510,69700000000006
15678000;14,6;0,0;198,0;198,0;337,0;3,3;15,559883333333334;66,59999999999998;247,55210833333334;730,2409999999999;482,68947499999996;15,559883333333334;18,09858333333333;10,0;4200,8398;18,098633333333336;4202,623333333333;666,3470000000001;666,3470000000001;0,0;150,078
15681600;14,0;89,283;337,0;418,0;333,0;2,7;18,203875;66,59999999999998;506,14976666666666;1800,7219999999998;1294,5725416666667;18,203875;25,397741666666665;10,0;4200,638400000001;25,397675;4204,276566666666;1349,245;1719,6269999999997;370,38200000000006;387,30299999999994
15685200;18,7;771,888;143,0;825,0;326,0;2,8;27,648825000000002;66,59999999999998;1081,8460416666667;3812,4609999999993;2730,6145166666665;27,648825000000002;42,84644166666667;10,0;4200,638400000001;42,846124999999994;4208,24395;684,2509999999999;3750,182;3065,9310000000005;844,6359999999999
15688800;17,8;358,961;291,0;585,0;329,0;2,0;24,64386666666667;66,59999999999998;783,5506;2559,991;1776,4409416666665;24,64386666666667;34,33675;10,0;4200,638400000001;34,33658333333334;4206,333716666667;1206,2610000000002;2466,7139999999995;1260,4529999999997;555,5659999999999
15692400;18,4;210,299;260,0;411,0;340,0;3,1;19,824283333333334;66,59999999999998;502,05609166666665;1679,785;1177,729241666667;19,824283333333334;26,234175;10,0;4200,638400000001;26,23415;4204,466983333334;990,102;1577,779;587,678;355,35600000000005
15696000;17,5;342,244;199,0;400,0;336,0;2,5;17,609375;66,59999999999998;515,233975;1488,5830000000003;973,3486416666666;17,609375;22,932491666666667;10,0;4200,638400000001;22,932441666666666;4203,693433333333;699,333;1293,265;593,9319999999999;291,276
15699600;15,2;39,037;135,0;152,0;324,0;2,8;13,861191666666667;66,59999999999998;167,44105833333336;551,471;384,03024999999997;13,861191666666667;15,912700000000001;10,0;4200,638400000001;15,912633333333332;4202,101683333333;450,80299999999994;471,09099999999995;20,287000000000003;106,101
15703200;15,5;62,497;86,0;103,0;330,0;0,9;12,241941666666666;66,59999999999998;51,85926666666667;320,67;268,8101;12,241941666666666;13,703041666666666;10,0;4200,638400000001;13,703208333333334;4201,5562666666665;285,483;285,483;0,0;64,298
15706800;14,8;98,501;34,0;44,0;327,0;1,6;11,218625000000001;66,59999999999998;-16,808758333333333;113,284;130,09249166666666;11,218625000000001;11,917675;10,0;4200,638400000001;11,917791666666668;4201,1524;103,012;103,012;0,0;23,200999999999997
15710400;13,6;0,0;0,0;0,0;312,0;1,5;10,495683333333334;66,59999999999998;-45,925758333333334;0,0;45,925758333333334;10,495683333333334;10,738533333333333;10,0;4200,638400000001;10,738600000000002;4200,874083333333;0,0;0,0;0,0;0,0
15714000;12,8;0,0;0,0;0,0;299,0;0,9;10,335466666666667;66,6;-34,664975;0,0;34,664975;10,335466666666667;10,460433333333333;10,0;4200,672600000001;10,460233333333333;4200,855;0,0;0,0;0,0;0,0
15717600;11,8;0,0;0,0;0,0;296,0;0,5;10,237533333333332;66,6;-21,359158333333333;0,0;21,359158333333333;10,237533333333332;10,298024999999997;10,0;4200,672600000001;10,297925;4200,855;0,0;0,0;0,0;0,0
15721200;11,1;0,0;0,0;0,0;298,0;1,0;10,157383333333335;66,6;-14,619725;0,0;14,619725;10,157383333333335;10,201016666666668;10,0;4200,672600000001;10,201016666666668;4200,855;0,0;0,0;0,0;0,0
15724800;10,9;0,0;0,0;0,0;293,0;1,7;10,109341666666667;66,6;-9,215416666666666;0,0;9,215416666666666;10,109341666666667;10,131916666666669;10,0;4200,672600000001;10,131916666666669;4200,855;0,0;0,0;0,0;0,0
15728400;10,3;0,0;0,0;0,0;287,0;1,3;10,040133333333333;66,6;-0,7532249999999998;0,0;0,7532249999999998;10,040133333333333;10,025375;10,0;4200,855;10,025575;4200,798;0,0;0,0;0,0;0,0
15732000;9,8;0,0;0,0;0,0;284,0;1,6;9,975583333333335;66,6;6,004933333333333;0,0;-6,004933333333333;9,975583333333335;9,93605;10,0;4200,855;9,93645;4200,630800000001;0,0;0,0;0,0;0,0
15735600;9,4;0,0;0,0;0,0;286,0;1,4;9,923308333333335;66,6;11,239025;0,0;-11,239025;9,923308333333335;9,8659;10,0;4200,855;9,8659;4200,627;0,0;0,0;0,0;0,0
15739200;9,1;0,0;7,0;7,0;289,0;1,4;10,002308333333332;66,6;18,2128;27,302999999999997;9,090200000000001;10,002308333333332;10,080783333333331;10,0;4200,855;10,080783333333331;4200,8436;24,925;24,925;0,0;5,614000000000001
15742800;9,8;173,866;54,0;75,0;284,0;1,0;10,694066666666666;66,59999999999998;53,84925833333333;176,60200000000003;122,75309166666666;10,694066666666666;11,380758333333333;10,0;4200,855;11,380891666666669;4201,064916666666;160,438;160,438;0,0;36,135
15746400;11,5;403,515;112,0;229,0;276,0;1,3;11,568941666666667;66,59999999999998;164,26246666666663;406,596;242,3339333333333;11,568941666666667;12,913;10,0;4200,855;12,912866666666666;4201,418883333334;294,13899999999995;296,40799999999996;2,2690000000000006;66,758
15750000;13,3;561,127;150,0;404,0;274,0;1,0;13,935183333333335;66,59999999999998;584,6464083333334;1208,714;624,0670583333334;13,935183333333335;17,4012;10,0;4200,855;17,401083333333332;4202,419608333334;446,26700000000005;807,508;361,241;181,87100000000004
15753600;14,6;617,278;190,0;562,0;278,0;1,5;18,7951;66,59999999999998;736,052675;2107,915;1371,8625666666667;18,7951;26,411891666666666;10,0;4200,855;26,411891666666666;4204,527983333333;690,844;1855,367;1164,524;417,876
15757200;15,9;654,369;221,0;699,0;284,0;1,8;23,773500000000002;66,59999999999998;903,8377916666666;2932,842;2029,0045583333333;23,773500000000002;35,01161666666667;10,0;4200,855;35,011266666666664;4206,461325;902,286;2792,1510000000003;1889,865;628,863
15760800;17,4;682,622;242,0;807,0;290,0;1,8;27,710716666666666;66,59999999999998;1081,403425;3601,999;2520,595566666667;27,710716666666666;41,65699166666666;10,0;4200,855;41,656925;4207,964;1056,165;3498,792;2442,627;788,0159999999998
15764400;18,2;511,392;336,0;790,0;303,0;2,7;28,570508333333333;66,59999999999998;1074,9152416666666;3594,102;2519,186541666667;28,570508333333333;42,46290833333333;10,0;4200,855;42,46253333333333;4208,202358333333;1459,976;3510,4439999999995;2050,468;790,6409999999998
15768000;18,4;720,217;248,0;901,0;312,0;2,0;31,127566666666663;66,59999999999998;1232,6994333333332;4196,587;2963,888008333334;31,127566666666663;47,533658333333335;10,0;4200,855;47,53324166666666;4209,325633333333;1151,482;4141,030999999999;2989,5489999999995;932,6649999999998
15771600;18,6;698,666;249,0;866,0;313,0;2,9;30,887625;66,59999999999998;1190,953808333333;3983,642;2792,6877583333335;30,887625;46,28675833333334;10,0;4200,855;46,28633333333333;4209,022849999999;1131,409;3908,807;2777,398;880,3620000000001
15775200;19,3;525,234;298,0;728,0;318,0;2,2;27,522191666666668;66,59999999999998;963,0904833333334;3203,205;2240,11425;27,522191666666668;39,81196666666667;10,0;4200,855;39,81169166666667;4207,5716;1247,7759999999998;3094,057;1846,281;696,86
15778800;20,2;528,056;254,0;633,0;330,0;2,1;24,261116666666663;66,59999999999998;797,7222916666667;2621,126;1823,4037083333335;24,261116666666663;34,25158333333333;10,0;4200,855;34,251508333333334;4206,295633333334;1004,287;2482,105;1477,8180000000002;559,0330000000001
15782400;18,5;410,556;227,0;468,0;338,0;1,2;19,605891666666665;66,59999999999998;604,3295916666666;1739,2380000000003;1134,9082083333333;19,605891666666665;25,77505833333333;10,0;4200,855;25,774858333333334;4204,3299333333325;791,137;1505,851;714,714;339,156
15786000;18,4;245,891;177,0;284,0;339,0;1,8;15,183341666666667;66,59999999999998;339,825125;898,235;558,4097416666666;15,183341666666667;18,190766666666665;10,0;4200,855;18,1907;4202,608183333333;528,885;657,5690000000001;128,685;148,101
15789600;18,5;158,328;105,0;148,0;343,0;1,8;12,882616666666665;66,59999999999998;42,073841666666674;369,29300000000006;327,2189916666667;12,882616666666665;14,65235;10,0;4200,855;14,652416666666667;4201,808166666667;318,504;318,504;0,0;71,73500000000001
15793200;16,9;89,228;36,0;45,0;337,0;1,7;11,532075;66,59999999999998;-47,985283333333335;119,444;167,42956666666666;11,532075;12,434266666666668;10,0;4200,855;12,434266666666668;4201,312;108,649;108,649;0,0;24,471
15796800;16,0;0,0;0,0;0,0;329,0;1,5;10,759708333333332;66,59999999999998;-80,10885833333333;0,0;80,10885833333333;10,759708333333332;11,189449999999999;10,0;4200,855;11,189449999999999;4201,084;0,0;0,0;0,0;0,0
15800400;14,9;0,0;0,0;0,0;330,0;1,2;10,62605;66,6;-71,64685833333334;0,0;71,64685833333334;10,62605;10,918683333333332;10,0;4200,855;10,918883333333332;4200,896983333332;0,0;0,0;0,0;0,0
15804000;14,7;0,0;0,0;0,0;329,0;1,0;10,621583333333332;66,6;-70,08139166666668;0,0;70,08139166666668;10,621583333333332;10,902750000000001;10,0;4200,7182;10,902750000000001;4200,8893499999995;0,0;0,0;0,0;0,0
15807600;14,8;0,0;0,0;0,0;327,0;0,7;10,635783333333332;66,6;-73,48856666666666;0,0;73,48856666666666;10,635783333333332;10,938716666666666;10,0;4200,672600000001;10,938716666666666;4200,896983333332;0,0;0,0;0,0;0,0
15811200;15,2;0,0;0,0;0,0;317,0;0,7;10,674908333333333;66,6;-78,21199166666668;0,0;78,21199166666668;10,674908333333333;10,998666666666665;10,0;4200,672600000001;10,9987;4200,896983333332;0,0;0,0;0,0;0,0
15814800;15,4;0,0;0,0;0,0;310,0;0,7;10,7051;66,6;-81,20340833333334;0,0;81,20340833333334;10,7051;11,038866666666665;10,0;4200,672600000001;11,038666666666666;4201,034383333333;0,0;0,0;0,0;0,0
