"Date";"Kernenergie";"Braunkohle";"Steinkohle";"Gas";"Sonstige Konventionelle";"Photovoltaik";"Wind";"Wasserkraft";"Biomasse";"Sonstige Erneuerbare";"Missing Data";"Anteil Erneuerbare";"Missing Data Line"
"2024-10-01T06:00:00.000Z";"3.393,932";"8.257,528";"2.617,994";"4.664,821";"6.893,943";"3.418,503";"24.941,707";"4.349,806";"4.288,015";"93,451";"0";"58,97";"0"
"2024-10-01T07:00:00.000Z";"2.952,596";"8.366,083";"2.315,383";"4.642,853";"4.709,066";"8.724,955";"23.180,241";"4.241,607";"4.179,136";"104,219";"0";"63,77";"0"
"2024-10-01T08:00:00.000Z";"2.890,211";"8.362,752";"2.213,874";"4.208,146";"3.260,519";"13.956,596";"21.217,001";"4.225,669";"3.908,548";"120,728";"0";"67,48";"0"
"2024-10-01T09:00:00.000Z";"2.593,511";"8.336,89";"2.178,184";"3.758,778";"2.788,476";"17.089,939";"20.322,545";"3.813,24";"3.809,511";"123,705";"0";"69,68";"0"
"2024-10-01T10:00:00.000Z";"2.733,736";"8.117,045";"2.077,715";"3.503,861";"2.184,115";"17.514,505";"20.326,811";"3.925,988";"3.703,185";"121,403";"0";"71,02";"0"
"2024-10-01T11:00:00.000Z";"3.212,991";"7.692,983";"1.992,643";"3.327,015";"1.956,724";"17.322,303";"20.430,614";"4.004,517";"3.645,324";"119,175";"0";"71,47";"0"
"2024-10-01T12:00:00.000Z";"3.310,19";"7.824,589";"2.357,36";"3.091,747";"1.807,403";"15.906,664";"20.135,835";"3.943,259";"3.682,603";"121,785";"0";"70,43";"0"
"2024-10-01T13:00:00.000Z";"3.455,246";"7.862,908";"2.827,349";"3.425,336";"2.002,555";"12.957,547";"20.449,348";"4.016,364";"3.728,678";"103,615";"0";"67,83";"0"
"2024-10-01T14:00:00.000Z";"3.457,829";"8.682,507";"3.633,525";"4.510,861";"2.566,708";"8.652,857";"20.066,283";"4.211,211";"3.913,899";"89,517";"0";"61,79";"0"
"2024-10-01T15:00:00.000Z";"3.622,367";"9.125,966";"4.478,714";"6.128,903";"5.139,544";"3.923,525";"18.368,684";"4.812,659";"4.192,476";"87,952";"0";"52,43";"0"
"2024-10-01T16:00:00.000Z";"4.090,084";"9.506,905";"4.878,367";"7.039,166";"6.647,026";"754,829";"17.665,165";"5.610,034";"4.443,126";"92,723";"0";"47,06";"0"
"2024-10-01T17:00:00.000Z";"3.654,547";"9.664,34";"4.955,583";"7.678,003";"7.840,263";"56,007";"17.335,711";"5.887,158";"4.430,025";"92,249";"0";"45,16";"0"
"2024-10-01T18:00:00.000Z";"2.911,992";"10.085,226";"4.929,532";"7.606,726";"6.842,674";"22,787";"16.748,14";"5.300,458";"4.349,444";"94,32";"0";"45,05";"0"
"2024-10-01T19:00:00.000Z";"3.181,428";"10.450,988";"4.740,712";"6.837,383";"4.668,541";"22,456";"16.261,933";"4.819,164";"4.297,454";"97,507";"0";"46,07";"0"
"2024-10-01T20:00:00.000Z";"2.989,209";"10.764,656";"4.418,34";"5.636,748";"3.580,668";"19,927";"14.792,943";"4.915,843";"4.167,61";"114,04";"0";"46,74";"0"
"2024-10-01T21:00:00.000Z";"2.979,886";"10.570,123";"3.873,267";"5.177,787";"2.499,222";"16,792";"13.999,994";"4.663,923";"3.957,895";"121,815";"0";"47,58";"0"
"2024-10-01T22:00:00.000Z";"3.630,517";"10.073,519";"3.285,899";"4.532,198";"1.737,845";"15,841";"13.680,677";"4.534,808";"3.620,346";"127,46";"0";"48,61";"0"
"2024-10-01T23:00:00.000Z";"3.476,957";"9.921,72";"3.063,558";"4.437,743";"1.600,583";"12,726";"13.345,29";"4.307,495";"3.535,319";"121,694";"0";"48,68";"0"
"2024-10-02T00:00:00.000Z";"3.542,035";"9.879,477";"2.690,487";"4.457,113";"1.550,162";"15,621";"13.359,449";"4.345,303";"3.471,942";"125,087";"0";"49,1";"0"
"2024-10-02T01:00:00.000Z";"4.172,323";"9.747,352";"2.396,965";"4.411,029";"1.608,125";"18,587";"13.599,629";"4.421,167";"3.451,724";"124,253";"0";"49,21";"0"
"2024-10-02T02:00:00.000Z";"4.067,534";"10.107,502";"2.664,842";"4.602,672";"1.603,659";"17,088";"13.659,691";"4.439,453";"3.487,566";"119,595";"0";"48,55";"0"
"2024-10-02T03:00:00.000Z";"3.805,208";"10.864,297";"3.787,71";"5.288,703";"1.667,47";"15,098";"14.009,121";"4.405,331";"3.610,758";"108,13";"0";"46,59";"0"
"2024-10-02T04:00:00.000Z";"4.269,154";"11.145,572";"5.019,481";"7.176,176";"2.419,578";"14,862";"16.315,62";"4.929,429";"4.071,203";"103,271";"0";"45,88";"0"
"2024-10-02T05:00:00.000Z";"3.911,374";"10.862,538";"5.465,22";"8.310,025";"5.451,777";"205,526";"16.803,285";"4.870,284";"4.335,823";"101,552";"0";"43,65";"0"
"2024-10-02T06:00:00.000Z";"3.836,037";"10.471,188";"5.466,995";"8.679,763";"5.853,751";"2.170,346";"16.619,361";"5.167,024";"4.365,349";"100,038";"0";"45,33";"0"
"2024-10-02T07:00:00.000Z";"3.407,013";"9.570,561";"5.282,549";"7.852,847";"5.578,175";"5.865,77";"16.684,011";"4.948,832";"4.203,085";"91,003";"0";"50,1";"0"
"2024-10-02T08:00:00.000Z";"3.611,563";"9.736,112";"5.260,121";"7.115,906";"2.907,022";"10.366,818";"17.057,33";"4.115,298";"3.983,57";"79,763";"0";"55,44";"0"
"2024-10-02T09:00:00.000Z";"3.267,937";"9.958,251";"4.715,159";"5.820,416";"2.347,208";"13.742,644";"17.187,329";"3.671,583";"3.822,211";"76,681";"0";"59,6";"0"
"2024-10-02T10:00:00.000Z";"2.936,389";"10.244,27";"4.373,711";"5.671,359";"2.014,369";"15.433,745";"16.488,695";"3.723,253";"3.663,107";"71,785";"0";"60,95";"0"
"2024-10-02T11:00:00.000Z";"3.050,383";"10.531,756";"3.893,343";"5.539,932";"1.949,45";"15.572,042";"15.722,474";"3.739,578";"3.615,853";"68,336";"0";"60,81";"0"
"2024-10-02T12:00:00.000Z";"2.946,631";"10.435,939";"3.764,451";"5.569,933";"1.720,592";"15.138,204";"14.801,495";"3.662,286";"3.580,493";"71,444";"0";"60,4";"0"
"2024-10-02T13:00:00.000Z";"2.873,711";"10.625,892";"4.118,115";"5.416,896";"1.668,861";"13.259,084";"14.403,269";"3.874,37";"3.684,158";"81,281";"0";"58,85";"0"
"2024-10-02T14:00:00.000Z";"3.247,427";"10.733,819";"4.512,558";"5.451,727";"2.273,088";"9.704,284";"14.382,848";"4.103,294";"3.847,169";"84,902";"0";"55,08";"0"
"2024-10-02T15:00:00.000Z";"3.706,186";"11.188,86";"4.938,487";"5.541,256";"4.173,485";"5.003,974";"14.320,596";"5.195,32";"4.218,399";"90,171";"0";"49,4";"0"
"2024-10-02T16:00:00.000Z";"3.701,072";"11.587,216";"5.033,49";"6.645,065";"6.950,155";"904,684";"14.126,868";"5.855,074";"4.464,888";"95,553";"0";"42,89";"0"
"2024-10-02T17:00:00.000Z";"3.236,462";"11.508,615";"5.260,448";"7.016,714";"7.710,119";"49,563";"15.400,928";"5.686,253";"4.405,308";"96,395";"0";"42,49";"0"
"2024-10-02T18:00:00.000Z";"3.132,432";"11.539,244";"5.024,92";"6.364,069";"5.311,323";"17,26";"16.328,377";"5.276,809";"4.323,896";"93,748";"0";"45,38";"0"
"2024-10-02T19:00:00.000Z";"3.101,116";"11.557,052";"3.966,676";"5.266,993";"2.874,654";"16,974";"17.889,516";"4.799,55";"4.225,08";"95,499";"0";"50,27";"0"
"2024-10-02T20:00:00.000Z";"2.862,476";"11.165,004";"2.827,686";"4.288,745";"2.873,598";"17,426";"17.121,276";"4.474,201";"3.954,284";"91,918";"0";"51,68";"0"
"2024-10-02T21:00:00.000Z";"2.679,686";"11.224,489";"1.700,906";"3.394,548";"1.896,135";"13,423";"16.393,361";"4.613,408";"3.871,288";"101,947";"0";"54,49";"0"
"2024-10-02T22:00:00.000Z";"3.347,057";"10.211,32";"1.169,205";"3.149,162";"1.663,604";"12,765";"15.579,929";"4.412,239";"3.653,524";"111,111";"0";"54,91";"0"
"2024-10-02T23:00:00.000Z";"3.375,158";"9.466,981";"1.104,704";"3.013,106";"1.586,333";"11,337";"14.782,622";"4.293,015";"3.530,322";"109,61";"0";"55,09";"0"
"2024-10-03T00:00:00.000Z";"3.362,206";"9.330,365";"1.062,089";"2.921,054";"1.450,508";"8,653";"14.399,108";"4.198,399";"3.450,181";"110,509";"0";"55,04";"0"
"2024-10-03T01:00:00.000Z";"3.460,762";"8.861,412";"1.016,324";"2.918,798";"1.357,737";"7,38";"14.707,167";"4.213,832";"3.461,688";"110,636";"0";"56,12";"0"
"2024-10-03T02:00:00.000Z";"3.216,671";"8.771,996";"1.016,219";"2.917,527";"1.354,445";"8,121";"15.380,975";"3.944,82";"3.463,249";"100,221";"0";"57,02";"0"
"2024-10-03T03:00:00.000Z";"2.909,85";"8.656,104";"1.017,857";"2.908,999";"1.353,447";"9,502";"16.027,144";"3.743,05";"3.427,012";"84,836";"0";"58,06";"0"
"2024-10-03T04:00:00.000Z";"2.610,164";"8.886,887";"1.034,446";"2.963,624";"1.582,196";"12,382";"16.280,966";"3.639,588";"3.504,501";"71,4";"0";"57,95";"0"
"2024-10-03T05:00:00.000Z";"2.171,697";"9.593,687";"1.088,037";"3.473,907";"1.952,966";"209,509";"16.683,262";"3.683,414";"3.679,871";"71,61";"0";"57,12";"0"
"2024-10-03T06:00:00.000Z";"1.914,013";"10.208,316";"1.156,915";"3.452,976";"2.211,452";"2.421,859";"16.581,341";"3.772,015";"3.890,179";"73,862";"0";"58,55";"0"
"2024-10-03T07:00:00.000Z";"1.942,238";"10.102,796";"1.338,993";"3.536,844";"2.328,336";"6.914,205";"14.637,773";"3.612,015";"3.791,902";"72,437";"0";"60,14";"0"
"2024-10-03T08:00:00.000Z";"2.306,977";"9.533,248";"1.229,111";"3.101,559";"1.536,382";"11.852,192";"13.440,407";"3.687,127";"3.603,727";"71,383";"0";"64,85";"0"
"2024-10-03T09:00:00.000Z";"2.415,275";"8.523,398";"1.117,028";"2.832,652";"1.661,542";"15.129,525";"14.057,11";"3.566,04";"3.461,767";"67,092";"0";"68,69";"0"
"2024-10-03T10:00:00.000Z";"2.437,676";"6.451,452";"1.088,22";"2.624,751";"2.460,017";"16.250,598";"14.799,083";"3.206,749";"3.283,296";"63,302";"0";"71,41";"0"
"2024-10-03T11:00:00.000Z";"2.435,345";"6.320,771";"1.044,97";"2.588,271";"2.309,165";"15.012,47";"14.593,022";"3.047,039";"3.243,009";"63,85";"0";"71";"0"
"2024-10-03T12:00:00.000Z";"2.417,342";"7.045,738";"1.009,148";"2.619,337";"1.776,975";"13.323,961";"14.502,599";"3.318,663";"3.292,107";"65,338";"0";"69,9";"0"
"2024-10-03T13:00:00.000Z";"2.632,693";"8.336,801";"1.031,479";"2.867,119";"1.472,11";"11.227,742";"14.430,474";"3.703,443";"3.409,024";"67,943";"0";"66,79";"0"
"2024-10-03T14:00:00.000Z";"2.616,012";"10.484,77";"1.202,51";"3.561,609";"1.698,006";"7.404,622";"13.893,044";"3.983,181";"3.553,696";"78,042";"0";"59,66";"0"
"2024-10-03T15:00:00.000Z";"2.820,994";"11.031,716";"1.666,604";"4.307,324";"3.466,072";"3.584,864";"13.018,352";"4.757,353";"3.873,557";"83,05";"0";"52,11";"0"
"2024-10-03T16:00:00.000Z";"3.036,66";"11.336,493";"2.025,431";"4.435,487";"6.651,51";"654,314";"12.542,105";"5.556,818";"4.053,763";"85,741";"0";"45,47";"0"
"2024-10-03T17:00:00.000Z";"2.504,415";"11.341,791";"2.056,298";"4.458,61";"8.497,389";"43,822";"12.788,163";"5.586,06";"4.075,069";"85,849";"0";"43,92";"0"
"2024-10-03T18:00:00.000Z";"2.275,266";"11.447,153";"2.024,456";"4.477,142";"6.640,046";"13,306";"13.222,13";"5.158,109";"4.049,643";"92,626";"0";"45,64";"0"
"2024-10-03T19:00:00.000Z";"2.637,89";"11.800,993";"1.885,811";"4.532,498";"3.172,94";"10,964";"13.582,107";"5.206,079";"4.148,994";"97,567";"0";"48,98";"0"
"2024-10-03T20:00:00.000Z";"2.647,874";"11.762,11";"1.811,027";"4.307,971";"2.269,465";"9,331";"12.811,119";"5.187,086";"4.029,991";"102,829";"0";"49,3";"0"
"2024-10-03T21:00:00.000Z";"2.590,08";"11.319,356";"1.557,054";"3.853,047";"1.964,292";"7,514";"11.657,786";"4.989,566";"3.796,455";"120,029";"0";"49,18";"0"
"2024-10-03T22:00:00.000Z";"2.772,457";"11.137,442";"1.349,611";"3.578,099";"1.566,922";"6,842";"10.813,202";"4.657,669";"3.577,623";"128,575";"0";"48,49";"0"
"2024-10-03T23:00:00.000Z";"3.173,883";"11.133,935";"1.258,907";"3.135,823";"1.404,455";"5,306";"10.309,809";"4.723,896";"3.535,351";"135,415";"0";"48,23";"0"
"2024-10-04T00:00:00.000Z";"3.433,506";"11.101,536";"1.158,712";"3.091,753";"1.373,523";"4,795";"9.775,856";"4.818,355";"3.494,875";"139,138";"0";"47,52";"0"
"2024-10-04T01:00:00.000Z";"3.638,498";"11.280,031";"1.168,332";"3.142,622";"1.421,386";"4,845";"9.817,209";"4.933,945";"3.546,187";"140,493";"0";"47,21";"0"
"2024-10-04T02:00:00.000Z";"3.846,216";"11.139,008";"1.593,718";"3.303,503";"1.518,093";"5,067";"9.938,936";"5.134,93";"3.655,764";"141,09";"0";"46,9";"0"
"2024-10-04T03:00:00.000Z";"3.732,516";"11.209,984";"2.323,417";"4.032,744";"1.785,688";"6,123";"9.905,634";"5.259,753";"3.861,618";"128,471";"0";"45,39";"0"
"2024-10-04T04:00:00.000Z";"3.608,417";"11.526,696";"3.260,005";"5.345,702";"3.255,698";"7,97";"9.965,106";"5.582,695";"4.267,627";"107,96";"0";"42,5";"0"
"2024-10-04T05:00:00.000Z";"3.163,85";"11.448,534";"3.812,791";"5.583,367";"6.049,512";"226,899";"9.680,558";"6.240,671";"4.394,771";"96,362";"0";"40,74";"0"
"2024-10-04T06:00:00.000Z";"3.040,784";"11.053,831";"4.124,216";"5.631,629";"7.662,794";"2.733,118";"8.951,643";"5.952,435";"4.255,614";"88,177";"0";"41,12";"0"
"2024-10-04T07:00:00.000Z";"2.905,505";"11.157,928";"4.380,018";"5.354,149";"5.066,762";"7.954,987";"7.905,226";"5.596,32";"4.208,043";"88,302";"0";"47,18";"0"
"2024-10-04T08:00:00.000Z";"2.932,463";"11.084,57";"4.566,441";"4.728,955";"2.489,112";"14.121,452";"6.758,809";"4.697,476";"3.977,471";"85,771";"0";"53,48";"0"
"2024-10-04T09:00:00.000Z";"2.859,61";"10.568,855";"3.590,155";"4.335,96";"1.792,721";"18.005,872";"6.616,264";"4.395,221";"3.779,893";"78,909";"0";"58,7";"0"
"2024-10-04T10:00:00.000Z";"2.799,683";"10.282,973";"3.038,742";"3.970,918";"2.178,366";"19.486,618";"6.654,143";"4.207,336";"3.595,102";"74,468";"0";"60,45";"0"
"2024-10-04T11:00:00.000Z";"2.552,554";"10.175,942";"3.053,974";"3.869,131";"2.509,879";"18.683,109";"6.362,778";"4.255,933";"3.555,24";"73,301";"0";"59,79";"0"
"2024-10-04T12:00:00.000Z";"2.147,436";"10.395,606";"3.286,548";"3.918,093";"1.962,699";"17.042,08";"5.900,003";"4.515,195";"3.710,465";"72,445";"0";"59,02";"0"
"2024-10-04T13:00:00.000Z";"2.364,376";"10.519,767";"3.809,681";"4.252,457";"1.811,738";"14.393,882";"5.934,395";"4.716,808";"3.794,043";"73,858";"0";"55,98";"0"
"2024-10-04T14:00:00.000Z";"2.945,426";"10.783,256";"4.350,519";"4.989,585";"2.292,863";"10.389,152";"6.040,968";"5.319,904";"4.105,099";"76,505";"0";"50,58";"0"
"2024-10-04T15:00:00.000Z";"3.642,65";"11.185,114";"4.763,201";"6.745,79";"4.016,753";"4.990,543";"6.010,245";"6.052,369";"4.327,18";"82,117";"0";"41,45";"0"
"2024-10-04T16:00:00.000Z";"3.896,018";"11.204,066";"4.799,108";"7.555,683";"6.864,899";"897,937";"6.233,391";"7.012,6";"4.516,778";"83,136";"0";"35,35";"0"
"2024-10-04T17:00:00.000Z";"3.384,212";"11.222,656";"4.791,77";"7.847,781";"8.439,785";"57,744";"6.708,944";"7.044,855";"4.516,643";"85,007";"0";"34,07";"0"
"2024-10-04T18:00:00.000Z";"2.841,03";"11.394,571";"4.696,172";"7.521,802";"6.833,271";"9,237";"7.327,934";"6.281,565";"4.382,332";"100,938";"0";"35,26";"0"
"2024-10-04T19:00:00.000Z";"3.080,399";"11.724,472";"4.676,875";"7.130,962";"3.885,379";"3,922";"7.562,889";"6.084,799";"4.415,979";"110,931";"0";"37,38";"0"
"2024-10-04T20:00:00.000Z";"2.691,329";"12.175,559";"4.454,919";"5.661,291";"3.610,469";"4,144";"7.073,909";"5.936,925";"4.277,117";"124,287";"0";"37,89";"0"
"2024-10-04T21:00:00.000Z";"2.345,176";"12.194,695";"4.218,744";"5.262,791";"2.139,284";"3,818";"6.528,625";"5.783,645";"4.143,874";"137,288";"0";"38,85";"0"
"2024-10-04T22:00:00.000Z";"2.595,841";"12.013,336";"3.683,187";"4.677,78";"1.747,933";"4,104";"5.828,903";"5.622,903";"3.965,17";"141,964";"0";"38,68";"0"
"2024-10-04T23:00:00.000Z";"2.735,677";"11.894,607";"3.084,807";"4.491,52";"1.593,944";"4,151";"5.234,288";"5.577,881";"3.806,528";"146,497";"0";"38,33";"0"
"2024-10-05T00:00:00.000Z";"3.076,873";"12.034,012";"2.300,247";"4.479,297";"1.621,911";"3,864";"4.802,449";"5.509,907";"3.779,913";"152,256";"0";"37,77";"0"
"2024-10-05T01:00:00.000Z";"3.535,963";"12.060,739";"2.163,885";"4.450,392";"1.636,894";"4,058";"4.303,642";"5.605,57";"3.779,248";"152,504";"0";"36,77";"0"
"2024-10-05T02:00:00.000Z";"3.945,188";"11.965,07";"2.169,744";"4.168,247";"1.758,489";"4,215";"3.893,305";"5.900,936";"3.885,07";"150,509";"0";"36,6";"0"
"2024-10-05T03:00:00.000Z";"4.133,129";"12.462,152";"2.409,365";"3.755,634";"1.989,349";"4,501";"3.717,203";"6.152,778";"4.166,072";"152,071";"0";"36,49";"0"
"2024-10-05T04:00:00.000Z";"4.288,709";"12.411,965";"3.042,473";"3.951,228";"2.221,351";"9,939";"3.649,775";"6.621,984";"4.440,359";"146,576";"0";"36,5";"0"
"2024-10-05T05:00:00.000Z";"4.154,114";"12.024,736";"3.595,755";"4.140,896";"4.000,47";"222,598";"3.467,543";"6.896,581";"4.481,496";"130,601";"0";"35,29";"0"
"2024-10-05T06:00:00.000Z";"4.044,854";"11.776,605";"3.492,198";"4.332,429";"4.577,856";"3.156,133";"3.282,663";"6.887,897";"4.421,235";"119,378";"0";"38,8";"0"
"2024-10-05T07:00:00.000Z";"3.571,482";"11.242,225";"3.361,52";"4.108,201";"3.265,936";"9.449,895";"2.804,679";"6.306,267";"4.225,779";"105,366";"0";"47,28";"0"
"2024-10-05T08:00:00.000Z";"3.601,482";"10.535,844";"2.061,866";"3.578,161";"2.292,528";"16.451,864";"2.022,343";"5.283,548";"3.946,947";"78,143";"0";"55,75";"0"
"2024-10-05T09:00:00.000Z";"3.516,515";"8.800,695";"1.459,7";"3.198,779";"3.039,011";"21.034,48";"1.789,71";"4.855,084";"3.623,064";"66,781";"0";"61,07";"0"
"2024-10-05T10:00:00.000Z";"3.454,964";"6.806,026";"1.308,427";"2.772,451";"3.715,698";"22.600,895";"1.977,388";"4.726,82";"3.373,617";"59,66";"0";"64,47";"0"
"2024-10-05T11:00:00.000Z";"3.674,233";"6.460,544";"1.252,061";"2.566,163";"3.525,197";"22.106,803";"1.997,359";"4.460,469";"3.276,592";"58,536";"0";"64,62";"0"
"2024-10-05T12:00:00.000Z";"3.638,115";"7.028,036";"1.285,51";"2.669,52";"3.363,213";"20.134,357";"2.030,668";"4.737,538";"3.310,321";"58,778";"0";"62,75";"0"
"2024-10-05T13:00:00.000Z";"3.797,167";"8.556,514";"1.348,154";"3.086,587";"2.917,451";"16.512,782";"2.051,985";"5.103,573";"3.547,771";"61,175";"0";"58,08";"0"
"2024-10-05T14:00:00.000Z";"3.943,537";"10.222,923";"2.067,327";"3.737,649";"2.824,848";"11.894,775";"2.350,147";"5.590,497";"3.987,952";"67,288";"0";"51,2";"0"
"2024-10-05T15:00:00.000Z";"4.544,455";"10.999,789";"3.349,178";"5.015,351";"4.342,897";"5.853,23";"2.819,763";"6.328,175";"4.407,67";"73,149";"0";"40,85";"0"
"2024-10-05T16:00:00.000Z";"4.255,67";"11.461,161";"3.787,357";"5.689,804";"7.695,031";"1.086,67";"3.782,373";"6.942,913";"4.735,241";"78,751";"0";"33,61";"0"
"2024-10-05T17:00:00.000Z";"3.987,539";"11.486,569";"3.788,421";"5.565,115";"8.593,92";"59,589";"4.970,811";"7.132,412";"4.711,277";"81,371";"0";"33,69";"0"
"2024-10-05T18:00:00.000Z";"3.420,29";"11.401,606";"3.612,493";"5.288,627";"6.519,734";"10,029";"7.080,067";"6.041,369";"4.514,055";"80,844";"0";"36,99";"0"
"2024-10-05T19:00:00.000Z";"3.912,063";"11.215,443";"2.739,712";"4.673,42";"3.200,808";"8,968";"9.260,342";"5.826,036";"4.449,366";"82,258";"0";"43,29";"0"
"2024-10-05T20:00:00.000Z";"3.711,633";"10.769,429";"1.799,693";"4.380,869";"2.559,877";"9,488";"10.203,911";"5.637,669";"4.349,438";"90,535";"0";"46,66";"0"
"2024-10-05T21:00:00.000Z";"3.715,343";"9.457,577";"1.189,53";"3.723,167";"1.880,76";"9,041";"10.973,538";"5.513,367";"4.136,276";"102,405";"0";"50,97";"0"
"2024-10-05T22:00:00.000Z";"3.655,02";"7.886,271";"957,67";"3.579,631";"1.667,483";"7,629";"10.998,099";"5.345,68";"3.896,841";"99,748";"0";"53,45";"0"
"2024-10-05T23:00:00.000Z";"3.643,788";"6.945,314";"954,63";"3.553,526";"1.667,76";"7,428";"10.922,661";"5.143,705";"3.747,224";"88,743";"0";"54,32";"0"
"2024-10-06T00:00:00.000Z";"3.619,896";"6.665,844";"931,426";"3.464,377";"1.620,943";"7,089";"10.782,396";"5.099,905";"3.692,108";"89,126";"0";"54,71";"0"
"2024-10-06T01:00:00.000Z";"3.419,306";"6.437,331";"942,891";"3.404,669";"1.611,119";"8,493";"10.625,361";"5.219,168";"3.662,048";"93,522";"0";"55,38";"0"
"2024-10-06T02:00:00.000Z";"3.553,038";"6.771,605";"948,421";"3.474,28";"1.561,483";"8,033";"10.378,922";"5.214,011";"3.722,202";"87,054";"0";"54,37";"0"
"2024-10-06T03:00:00.000Z";"3.376,011";"7.199,839";"978,408";"3.624,845";"1.665,296";"7,132";"10.434,51";"4.954,949";"3.770,596";"81,551";"0";"53,36";"0"
"2024-10-06T04:00:00.000Z";"3.461,965";"7.236,793";"1.002,885";"3.789,174";"1.627,009";"9,099";"10.783,778";"4.994,066";"3.833,094";"80,003";"0";"53,54";"0"
"2024-10-06T05:00:00.000Z";"3.188,498";"7.894,457";"1.012,703";"4.135,894";"1.955,627";"265,181";"11.374,801";"4.768,681";"3.993,417";"79,402";"0";"53";"0"
"2024-10-06T06:00:00.000Z";"2.680,971";"7.951,051";"993,999";"4.041,852";"1.999,634";"4.019,65";"11.244,243";"4.286,433";"3.907,671";"74,768";"0";"57,14";"0"
"2024-10-06T07:00:00.000Z";"2.573,629";"7.366,809";"889,8";"3.702,034";"1.468,479";"10.478,64";"9.985,312";"3.956,699";"3.718,904";"72,046";"0";"63,83";"0"
"2024-10-06T08:00:00.000Z";"2.924,701";"5.698,454";"845,122";"2.704,106";"1.890,539";"17.142,93";"8.288,828";"3.745,457";"3.549,056";"62,628";"0";"70";"0"
"2024-10-06T09:00:00.000Z";"1.889,573";"5.124,912";"828,857";"2.420,381";"2.231,099";"22.054,168";"7.915,936";"2.916,363";"3.287,016";"58,732";"0";"74,37";"0"
"2024-10-06T10:00:00.000Z";"736,769";"4.739,567";"784,907";"2.251,635";"2.115,656";"24.178,01";"8.449,355";"2.305,578";"3.044,091";"55,872";"0";"78,17";"0"
"2024-10-06T11:00:00.000Z";"429,481";"4.533,425";"742,315";"2.119,301";"2.047,162";"23.247,356";"9.071,645";"2.071,433";"2.898,111";"54,375";"0";"79,1";"0"
"2024-10-06T12:00:00.000Z";"939,618";"4.409,769";"719,164";"2.062,117";"2.152,109";"20.400,777";"9.743,612";"2.082,743";"2.820,584";"53,045";"0";"77,35";"0"
"2024-10-06T13:00:00.000Z";"1.680,059";"4.582,841";"751,06";"2.315,794";"2.005,95";"17.109,454";"11.113,818";"2.270,79";"2.969,897";"55,264";"0";"74,74";"0"
"2024-10-06T14:00:00.000Z";"2.924,608";"5.028,95";"880,993";"2.705,19";"1.846,144";"11.585,923";"12.748,575";"3.218,126";"3.274,53";"57,261";"0";"69,78";"0"
"2024-10-06T15:00:00.000Z";"3.151,222";"8.103,136";"1.096,989";"3.625,556";"3.011,579";"5.189,461";"13.500,311";"4.011,52";"3.661,293";"61,279";"0";"58,21";"0"
"2024-10-06T16:00:00.000Z";"2.989,718";"9.198,047";"1.197,284";"4.272,225";"6.268,087";"710,183";"14.961,21";"4.521,033";"3.832,042";"61,95";"0";"50,19";"0"
"2024-10-06T17:00:00.000Z";"2.741,721";"8.770,569";"1.435,813";"4.321,085";"5.881,151";"36,201";"18.557,001";"3.970,798";"3.834,49";"62,016";"0";"53,36";"0"
"2024-10-06T18:00:00.000Z";"2.496,223";"8.226,588";"1.413,24";"4.591,868";"3.462,722";"13,619";"20.436,415";"3.612,28";"3.730,097";"61,355";"0";"57,99";"0"
"2024-10-06T19:00:00.000Z";"2.932,501";"6.780,589";"1.418,262";"4.090,343";"2.137,845";"11,42";"21.429,326";"3.586,015";"3.591,754";"61,039";"0";"62,31";"0"
"2024-10-06T20:00:00.000Z";"2.687,271";"6.589,05";"1.359,854";"3.938,167";"1.840,74";"11,559";"21.362,269";"3.457,566";"3.467,285";"60,68";"0";"63,36";"0"
"2024-10-06T21:00:00.000Z";"2.584,22";"6.191,8";"1.289,556";"3.573,998";"1.523,986";"11,314";"20.438,192";"3.222,865";"3.226,982";"58,047";"0";"64,02";"0"
"2024-10-06T22:00:00.000Z";"2.924,88";"5.892,367";"880,278";"3.246,438";"1.201,253";"14,174";"20.322,024";"3.182,914";"3.115,342";"59,488";"0";"65,38";"0"
"2024-10-06T23:00:00.000Z";"2.840,187";"5.630,351";"870,677";"3.164,773";"1.226,576";"13,533";"19.522,109";"2.992,434";"3.105,132";"63,83";"0";"65,19";"0"
"2024-10-07T00:00:00.000Z";"3.014,764";"5.406,135";"948,215";"3.008,71";"1.209,558";"13,162";"19.218,528";"2.906,815";"3.052,193";"65,497";"0";"65,04";"0"
"2024-10-07T01:00:00.000Z";"3.322,135";"5.408,714";"991,855";"3.119,05";"1.165,46";"12,084";"19.350,749";"3.028,944";"3.045,543";"66,524";"0";"64,57";"0"
"2024-10-07T02:00:00.000Z";"3.359,923";"5.729,175";"1.152,011";"3.335,13";"1.254,385";"12,858";"20.361,949";"3.132,57";"3.197,292";"70,064";"0";"64,37";"0"
"2024-10-07T03:00:00.000Z";"3.498,554";"6.782,142";"1.292,914";"3.813,112";"1.437,271";"13,395";"21.851,362";"3.379,469";"3.406,387";"70,254";"0";"63,08";"0"
